Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
30,31,5,6,25,26,7,Train/7/00007_00044_00012.png
31,31,5,5,26,26,7,Train/7/00007_00044_00013.png
33,32,6,5,28,27,7,Train/7/00007_00044_00014.png
30,31,5,5,25,26,7,Train/7/00007_00044_00015.png
33,34,6,6,28,29,7,Train/7/00007_00044_00016.png
33,35,5,6,28,30,7,Train/7/00007_00044_00017.png
35,36,6,5,30,31,7,Train/7/00007_00044_00018.png
36,38,5,5,30,32,7,Train/7/00007_00044_00019.png
37,39,5,5,32,34,7,Train/7/00007_00044_00020.png
39,41,6,5,34,35,7,Train/7/00007_00044_00021.png
42,44,6,6,37,39,7,Train/7/00007_00044_00022.png
44,44,6,5,39,39,7,Train/7/00007_00044_00023.png
46,47,6,6,40,42,7,Train/7/00007_00044_00024.png
47,49,6,6,42,44,7,Train/7/00007_00044_00025.png
49,51,5,5,44,46,7,Train/7/00007_00044_00026.png
53,54,6,5,48,49,7,Train/7/00007_00044_00027.png
56,58,6,5,51,53,7,Train/7/00007_00044_00028.png
25,27,5,5,20,21,7,Train/7/00007_00045_00000.png
26,28,5,5,21,22,7,Train/7/00007_00045_00001.png
27,29,5,6,21,23,7,Train/7/00007_00045_00002.png
29,29,6,6,23,24,7,Train/7/00007_00045_00003.png
28,29,5,6,22,24,7,Train/7/00007_00045_00004.png
28,29,5,5,23,24,7,Train/7/00007_00045_00005.png
28,29,5,5,23,24,7,Train/7/00007_00045_00006.png
31,32,6,6,25,26,7,Train/7/00007_00045_00007.png
31,31,6,5,25,25,7,Train/7/00007_00045_00008.png
31,33,5,6,25,27,7,Train/7/00007_00045_00009.png
31,32,5,5,26,27,7,Train/7/00007_00045_00010.png
33,33,6,6,27,28,7,Train/7/00007_00045_00011.png
34,34,6,5,29,28,7,Train/7/00007_00045_00012.png
35,35,5,5,29,30,7,Train/7/00007_00045_00013.png
36,37,5,6,30,31,7,Train/7/00007_00045_00014.png
37,38,5,6,32,33,7,Train/7/00007_00045_00015.png
40,39,6,5,35,34,7,Train/7/00007_00045_00016.png
40,41,5,5,35,35,7,Train/7/00007_00045_00017.png
43,44,6,6,38,38,7,Train/7/00007_00045_00018.png
46,46,5,5,40,40,7,Train/7/00007_00045_00019.png
47,48,5,5,42,42,7,Train/7/00007_00045_00020.png
51,52,6,5,46,46,7,Train/7/00007_00045_00021.png
56,57,6,6,51,52,7,Train/7/00007_00045_00022.png
26,27,5,5,21,22,7,Train/7/00007_00046_00000.png
27,29,5,6,22,24,7,Train/7/00007_00046_00001.png
27,29,5,6,22,24,7,Train/7/00007_00046_00002.png
29,29,6,6,24,24,7,Train/7/00007_00046_00003.png
29,29,6,6,24,24,7,Train/7/00007_00046_00004.png
30,29,6,5,25,24,7,Train/7/00007_00046_00005.png
30,29,5,5,25,24,7,Train/7/00007_00046_00006.png
31,29,5,5,26,24,7,Train/7/00007_00046_00007.png
30,29,5,5,25,24,7,Train/7/00007_00046_00008.png
32,31,6,5,27,26,7,Train/7/00007_00046_00009.png
31,31,6,5,26,26,7,Train/7/00007_00046_00010.png
32,33,5,6,27,28,7,Train/7/00007_00046_00011.png
33,33,6,6,28,28,7,Train/7/00007_00046_00012.png
33,34,6,6,28,29,7,Train/7/00007_00046_00013.png
33,34,6,6,28,29,7,Train/7/00007_00046_00014.png
33,33,5,5,28,28,7,Train/7/00007_00046_00015.png
34,34,6,5,29,29,7,Train/7/00007_00046_00016.png
34,36,5,6,29,31,7,Train/7/00007_00046_00017.png
35,34,6,5,30,29,7,Train/7/00007_00046_00018.png
35,36,5,6,30,31,7,Train/7/00007_00046_00019.png
35,36,5,6,30,31,7,Train/7/00007_00046_00020.png
37,38,5,6,32,33,7,Train/7/00007_00046_00021.png
38,38,6,6,33,33,7,Train/7/00007_00046_00022.png
38,38,6,6,33,33,7,Train/7/00007_00046_00023.png
39,40,6,6,34,35,7,Train/7/00007_00046_00024.png
40,42,5,5,35,37,7,Train/7/00007_00046_00025.png
41,42,5,5,36,37,7,Train/7/00007_00046_00026.png
43,45,5,6,38,40,7,Train/7/00007_00046_00027.png
43,45,5,6,38,40,7,Train/7/00007_00046_00028.png
46,46,5,5,41,41,7,Train/7/00007_00046_00029.png
26,26,6,6,21,21,7,Train/7/00007_00047_00000.png
26,27,6,6,21,21,7,Train/7/00007_00047_00001.png
27,27,6,6,22,22,7,Train/7/00007_00047_00002.png
27,27,6,6,22,22,7,Train/7/00007_00047_00003.png
27,28,6,6,22,23,7,Train/7/00007_00047_00004.png
28,28,6,6,22,23,7,Train/7/00007_00047_00005.png
28,27,6,5,23,22,7,Train/7/00007_00047_00006.png
28,27,6,5,23,22,7,Train/7/00007_00047_00007.png
28,28,5,5,22,22,7,Train/7/00007_00047_00008.png
29,28,5,5,23,23,7,Train/7/00007_00047_00009.png
29,28,5,5,23,23,7,Train/7/00007_00047_00010.png
29,29,5,5,24,24,7,Train/7/00007_00047_00011.png
31,31,6,5,26,25,7,Train/7/00007_00047_00012.png
31,33,5,6,26,28,7,Train/7/00007_00047_00013.png
31,33,5,5,26,28,7,Train/7/00007_00047_00014.png
32,35,5,6,27,30,7,Train/7/00007_00047_00015.png
33,36,5,6,28,30,7,Train/7/00007_00047_00016.png
34,35,5,5,29,30,7,Train/7/00007_00047_00017.png
36,37,6,6,31,32,7,Train/7/00007_00047_00018.png
37,37,6,5,32,32,7,Train/7/00007_00047_00019.png
38,39,6,6,33,34,7,Train/7/00007_00047_00020.png
37,40,5,6,32,35,7,Train/7/00007_00047_00021.png
38,41,5,6,33,36,7,Train/7/00007_00047_00022.png
39,41,5,5,34,36,7,Train/7/00007_00047_00023.png
42,44,6,6,37,39,7,Train/7/00007_00047_00024.png
43,47,5,6,38,42,7,Train/7/00007_00047_00025.png
44,48,5,6,39,43,7,Train/7/00007_00047_00026.png
46,50,5,6,40,45,7,Train/7/00007_00047_00027.png
50,53,5,5,44,48,7,Train/7/00007_00047_00028.png
56,60,6,6,51,55,7,Train/7/00007_00047_00029.png
36,36,6,6,31,31,8,Train/8/00008_00000_00000.png
35,37,5,6,30,32,8,Train/8/00008_00000_00001.png
36,36,5,5,31,31,8,Train/8/00008_00000_00002.png
37,37,5,5,32,32,8,Train/8/00008_00000_00003.png
38,38,5,6,33,33,8,Train/8/00008_00000_00004.png
38,37,5,5,33,32,8,Train/8/00008_00000_00005.png
40,39,6,6,35,34,8,Train/8/00008_00000_00006.png
40,39,6,5,35,34,8,Train/8/00008_00000_00007.png
38,39,5,5,33,34,8,Train/8/00008_00000_00008.png
39,39,6,5,34,34,8,Train/8/00008_00000_00009.png
40,42,6,6,35,37,8,Train/8/00008_00000_00010.png
40,41,6,5,35,36,8,Train/8/00008_00000_00011.png
40,44,5,6,35,39,8,Train/8/00008_00000_00012.png
41,44,6,6,36,39,8,Train/8/00008_00000_00013.png
41,44,6,6,36,39,8,Train/8/00008_00000_00014.png
42,43,6,5,37,38,8,Train/8/00008_00000_00015.png
42,44,5,5,37,39,8,Train/8/00008_00000_00016.png
44,46,6,6,39,41,8,Train/8/00008_00000_00017.png
44,47,5,6,39,42,8,Train/8/00008_00000_00018.png
45,48,5,6,40,43,8,Train/8/00008_00000_00019.png
47,50,6,6,42,45,8,Train/8/00008_00000_00020.png
47,50,5,5,42,45,8,Train/8/00008_00000_00021.png
48,52,5,6,43,47,8,Train/8/00008_00000_00022.png
50,53,6,6,45,48,8,Train/8/00008_00000_00023.png
51,54,6,6,46,49,8,Train/8/00008_00000_00024.png
51,55,5,6,46,50,8,Train/8/00008_00000_00025.png
51,55,5,5,46,50,8,Train/8/00008_00000_00026.png
53,56,6,5,48,51,8,Train/8/00008_00000_00027.png
57,59,6,5,52,54,8,Train/8/00008_00000_00028.png
57,59,6,5,52,54,8,Train/8/00008_00000_00029.png
27,27,6,5,22,22,8,Train/8/00008_00001_00000.png
27,28,5,6,21,23,8,Train/8/00008_00001_00001.png
27,28,5,5,22,23,8,Train/8/00008_00001_00002.png
28,30,6,6,23,24,8,Train/8/00008_00001_00003.png
28,30,5,6,23,25,8,Train/8/00008_00001_00004.png
30,31,6,6,25,26,8,Train/8/00008_00001_00005.png
30,31,5,5,25,26,8,Train/8/00008_00001_00006.png
31,31,6,5,26,26,8,Train/8/00008_00001_00007.png
31,32,5,5,26,27,8,Train/8/00008_00001_00008.png
33,33,6,5,28,28,8,Train/8/00008_00001_00009.png
33,34,5,5,28,29,8,Train/8/00008_00001_00010.png
36,37,6,6,30,31,8,Train/8/00008_00001_00011.png
36,38,5,6,30,32,8,Train/8/00008_00001_00012.png
38,38,5,5,32,33,8,Train/8/00008_00001_00013.png
39,38,6,5,33,33,8,Train/8/00008_00001_00014.png
38,39,5,5,33,34,8,Train/8/00008_00001_00015.png
39,41,5,6,34,36,8,Train/8/00008_00001_00016.png
41,43,6,6,36,37,8,Train/8/00008_00001_00017.png
42,43,5,5,37,37,8,Train/8/00008_00001_00018.png
43,44,5,5,38,38,8,Train/8/00008_00001_00019.png
46,45,6,5,41,40,8,Train/8/00008_00001_00020.png
49,49,6,6,44,43,8,Train/8/00008_00001_00021.png
51,51,5,6,45,45,8,Train/8/00008_00001_00022.png
53,52,6,6,48,47,8,Train/8/00008_00001_00023.png
57,55,6,5,51,49,8,Train/8/00008_00001_00024.png
25,26,5,6,20,21,8,Train/8/00008_00002_00000.png
27,27,6,6,22,22,8,Train/8/00008_00002_00001.png
27,27,5,5,21,21,8,Train/8/00008_00002_00002.png
27,29,5,6,22,23,8,Train/8/00008_00002_00003.png
27,29,5,6,22,23,8,Train/8/00008_00002_00004.png
28,28,5,5,23,22,8,Train/8/00008_00002_00005.png
28,29,5,6,23,24,8,Train/8/00008_00002_00006.png
29,30,5,6,23,24,8,Train/8/00008_00002_00007.png
31,31,6,6,25,25,8,Train/8/00008_00002_00008.png
31,31,6,6,26,26,8,Train/8/00008_00002_00009.png
32,32,6,6,26,26,8,Train/8/00008_00002_00010.png
32,32,5,5,26,26,8,Train/8/00008_00002_00011.png
34,34,6,6,28,28,8,Train/8/00008_00002_00012.png
34,34,6,5,29,28,8,Train/8/00008_00002_00013.png
36,35,6,5,31,30,8,Train/8/00008_00002_00014.png
36,37,5,6,31,32,8,Train/8/00008_00002_00015.png
37,37,5,5,32,32,8,Train/8/00008_00002_00016.png
39,40,5,6,34,34,8,Train/8/00008_00002_00017.png
41,40,5,5,36,35,8,Train/8/00008_00002_00018.png
43,41,6,6,38,36,8,Train/8/00008_00002_00019.png
45,43,6,6,40,38,8,Train/8/00008_00002_00020.png
49,46,6,5,44,41,8,Train/8/00008_00002_00021.png
52,51,5,6,46,45,8,Train/8/00008_00002_00022.png
56,53,6,5,51,48,8,Train/8/00008_00002_00023.png
60,56,6,5,55,51,8,Train/8/00008_00002_00024.png
29,28,6,5,24,23,8,Train/8/00008_00003_00000.png
29,28,6,5,24,23,8,Train/8/00008_00003_00001.png
30,30,6,6,25,25,8,Train/8/00008_00003_00002.png
31,29,6,5,25,24,8,Train/8/00008_00003_00003.png
30,31,5,6,25,26,8,Train/8/00008_00003_00004.png
32,32,6,6,26,26,8,Train/8/00008_00003_00005.png
32,32,6,6,27,27,8,Train/8/00008_00003_00006.png
32,31,5,5,26,26,8,Train/8/00008_00003_00007.png
32,32,5,5,27,27,8,Train/8/00008_00003_00008.png
33,33,5,5,27,27,8,Train/8/00008_00003_00009.png
35,35,6,6,29,29,8,Train/8/00008_00003_00010.png
34,34,5,5,29,29,8,Train/8/00008_00003_00011.png
34,34,5,5,29,29,8,Train/8/00008_00003_00012.png
35,35,5,5,30,30,8,Train/8/00008_00003_00013.png
38,39,6,6,32,33,8,Train/8/00008_00003_00014.png
37,40,5,6,32,35,8,Train/8/00008_00003_00015.png
40,42,6,6,35,37,8,Train/8/00008_00003_00016.png
40,41,6,5,35,36,8,Train/8/00008_00003_00017.png
42,43,6,6,37,38,8,Train/8/00008_00003_00018.png
44,44,6,5,39,39,8,Train/8/00008_00003_00019.png
46,46,6,5,41,41,8,Train/8/00008_00003_00020.png
47,49,5,6,42,44,8,Train/8/00008_00003_00021.png
49,52,5,6,44,47,8,Train/8/00008_00003_00022.png
54,54,5,5,49,49,8,Train/8/00008_00003_00023.png
54,54,5,5,49,49,8,Train/8/00008_00003_00024.png
54,56,5,6,49,51,8,Train/8/00008_00003_00025.png
58,58,6,5,53,53,8,Train/8/00008_00003_00026.png
28,28,5,5,23,23,8,Train/8/00008_00004_00000.png
29,29,6,5,24,23,8,Train/8/00008_00004_00001.png
29,29,6,5,24,23,8,Train/8/00008_00004_00002.png
28,30,5,6,23,24,8,Train/8/00008_00004_00003.png
30,30,5,5,25,25,8,Train/8/00008_00004_00004.png
31,31,5,5,26,26,8,Train/8/00008_00004_00005.png
31,32,5,6,26,27,8,Train/8/00008_00004_00006.png
32,31,6,5,27,26,8,Train/8/00008_00004_00007.png
32,31,6,5,27,26,8,Train/8/00008_00004_00008.png
32,32,5,5,27,27,8,Train/8/00008_00004_00009.png
32,31,6,5,27,26,8,Train/8/00008_00004_00010.png
34,33,6,5,29,28,8,Train/8/00008_00004_00011.png
34,33,6,5,29,28,8,Train/8/00008_00004_00012.png
35,34,6,5,30,29,8,Train/8/00008_00004_00013.png
36,36,6,6,31,31,8,Train/8/00008_00004_00014.png
38,38,6,6,33,33,8,Train/8/00008_00004_00015.png
40,38,6,5,35,33,8,Train/8/00008_00004_00016.png
40,38,6,5,35,33,8,Train/8/00008_00004_00017.png
44,42,6,5,39,37,8,Train/8/00008_00004_00018.png
44,42,6,5,39,37,8,Train/8/00008_00004_00019.png
46,45,5,5,41,40,8,Train/8/00008_00004_00020.png
47,47,5,6,42,42,8,Train/8/00008_00004_00021.png
50,49,5,5,45,44,8,Train/8/00008_00004_00022.png
52,51,6,6,47,46,8,Train/8/00008_00004_00023.png
53,51,6,5,48,46,8,Train/8/00008_00004_00024.png
56,54,6,5,51,49,8,Train/8/00008_00004_00025.png
57,56,5,5,52,51,8,Train/8/00008_00004_00026.png
29,30,6,5,24,25,8,Train/8/00008_00005_00000.png
30,31,6,5,25,26,8,Train/8/00008_00005_00001.png
30,32,5,5,25,27,8,Train/8/00008_00005_00002.png
30,33,5,6,25,28,8,Train/8/00008_00005_00003.png
31,33,5,5,26,28,8,Train/8/00008_00005_00004.png
31,33,5,5,26,28,8,Train/8/00008_00005_00005.png
33,33,6,5,28,28,8,Train/8/00008_00005_00006.png
33,34,5,5,28,29,8,Train/8/00008_00005_00007.png
34,35,6,6,29,30,8,Train/8/00008_00005_00008.png
35,36,6,6,30,31,8,Train/8/00008_00005_00009.png
35,36,6,6,30,31,8,Train/8/00008_00005_00010.png
35,35,6,5,30,30,8,Train/8/00008_00005_00011.png
36,37,6,6,31,32,8,Train/8/00008_00005_00012.png
37,38,6,5,32,33,8,Train/8/00008_00005_00013.png
37,40,5,6,32,35,8,Train/8/00008_00005_00014.png
38,41,5,6,33,36,8,Train/8/00008_00005_00015.png
40,42,6,6,35,37,8,Train/8/00008_00005_00016.png
41,42,6,5,36,37,8,Train/8/00008_00005_00017.png
41,43,5,5,36,38,8,Train/8/00008_00005_00018.png
43,45,6,6,38,40,8,Train/8/00008_00005_00019.png
45,47,6,6,40,42,8,Train/8/00008_00005_00020.png
45,47,5,5,40,42,8,Train/8/00008_00005_00021.png
47,49,6,6,42,44,8,Train/8/00008_00005_00022.png
48,50,6,6,43,45,8,Train/8/00008_00005_00023.png
50,52,5,5,45,47,8,Train/8/00008_00005_00024.png
54,55,6,5,49,50,8,Train/8/00008_00005_00025.png
56,59,5,6,51,54,8,Train/8/00008_00005_00026.png
59,60,6,6,54,55,8,Train/8/00008_00005_00027.png
30,30,6,6,25,25,8,Train/8/00008_00006_00000.png
30,29,5,5,24,24,8,Train/8/00008_00006_00001.png
30,31,5,6,25,26,8,Train/8/00008_00006_00002.png
32,31,6,5,26,25,8,Train/8/00008_00006_00003.png
32,31,6,5,27,26,8,Train/8/00008_00006_00004.png
31,31,5,5,26,26,8,Train/8/00008_00006_00005.png
33,32,6,5,27,26,8,Train/8/00008_00006_00006.png
32,32,5,5,27,27,8,Train/8/00008_00006_00007.png
34,33,6,5,28,27,8,Train/8/00008_00006_00008.png
34,34,6,6,29,29,8,Train/8/00008_00006_00009.png
35,34,6,6,29,29,8,Train/8/00008_00006_00010.png
34,35,5,6,28,29,8,Train/8/00008_00006_00011.png
35,34,6,5,30,29,8,Train/8/00008_00006_00012.png
35,35,5,5,29,29,8,Train/8/00008_00006_00013.png
35,36,5,6,30,31,8,Train/8/00008_00006_00014.png
36,37,5,6,31,32,8,Train/8/00008_00006_00015.png
36,37,5,6,31,32,8,Train/8/00008_00006_00016.png
37,37,5,5,32,32,8,Train/8/00008_00006_00017.png
39,39,6,6,34,34,8,Train/8/00008_00006_00018.png
40,39,6,5,35,34,8,Train/8/00008_00006_00019.png
41,41,5,5,36,36,8,Train/8/00008_00006_00020.png
43,43,5,5,38,38,8,Train/8/00008_00006_00021.png
46,46,6,6,41,41,8,Train/8/00008_00006_00022.png
47,47,5,5,42,42,8,Train/8/00008_00006_00023.png
49,49,6,6,44,44,8,Train/8/00008_00006_00024.png
51,51,6,6,46,46,8,Train/8/00008_00006_00025.png
52,52,6,6,47,47,8,Train/8/00008_00006_00026.png
56,54,6,5,51,49,8,Train/8/00008_00006_00027.png
56,56,5,5,51,51,8,Train/8/00008_00006_00028.png
31,30,6,5,26,25,8,Train/8/00008_00007_00000.png
30,30,5,5,25,25,8,Train/8/00008_00007_00001.png
31,30,6,5,26,25,8,Train/8/00008_00007_00002.png
32,31,6,6,26,26,8,Train/8/00008_00007_00003.png
33,31,6,5,27,26,8,Train/8/00008_00007_00004.png
34,33,6,6,28,28,8,Train/8/00008_00007_00005.png
33,33,5,5,28,28,8,Train/8/00008_00007_00006.png
35,35,6,6,29,29,8,Train/8/00008_00007_00007.png
35,35,6,6,30,30,8,Train/8/00008_00007_00008.png
35,36,5,5,30,30,8,Train/8/00008_00007_00009.png
36,36,5,5,31,31,8,Train/8/00008_00007_00010.png
38,37,6,5,33,32,8,Train/8/00008_00007_00011.png
39,39,6,6,34,34,8,Train/8/00008_00007_00012.png
39,39,5,5,34,34,8,Train/8/00008_00007_00013.png
39,39,5,5,34,34,8,Train/8/00008_00007_00014.png
40,41,5,6,35,36,8,Train/8/00008_00007_00015.png
41,40,6,5,36,35,8,Train/8/00008_00007_00016.png
43,43,6,6,38,38,8,Train/8/00008_00007_00017.png
44,45,5,6,39,40,8,Train/8/00008_00007_00018.png
44,44,5,5,39,39,8,Train/8/00008_00007_00019.png
47,46,6,5,42,41,8,Train/8/00008_00007_00020.png
49,49,6,6,44,44,8,Train/8/00008_00007_00021.png
51,50,6,5,46,45,8,Train/8/00008_00007_00022.png
49,49,5,5,44,44,8,Train/8/00008_00007_00023.png
51,52,5,5,46,46,8,Train/8/00008_00007_00024.png
53,55,5,6,48,49,8,Train/8/00008_00007_00025.png
56,56,5,5,51,51,8,Train/8/00008_00007_00026.png
59,59,6,5,54,53,8,Train/8/00008_00007_00027.png
31,31,5,5,26,26,8,Train/8/00008_00008_00000.png
32,31,6,5,27,26,8,Train/8/00008_00008_00001.png
32,32,5,5,26,26,8,Train/8/00008_00008_00002.png
33,32,6,5,27,26,8,Train/8/00008_00008_00003.png
33,33,6,6,28,28,8,Train/8/00008_00008_00004.png
33,34,6,6,28,28,8,Train/8/00008_00008_00005.png
34,33,6,5,29,28,8,Train/8/00008_00008_00006.png
34,34,6,6,29,29,8,Train/8/00008_00008_00007.png
35,34,6,5,30,29,8,Train/8/00008_00008_00008.png
36,36,6,6,31,31,8,Train/8/00008_00008_00009.png
36,37,5,6,31,32,8,Train/8/00008_00008_00010.png
38,37,6,5,33,32,8,Train/8/00008_00008_00011.png
38,37,6,5,33,32,8,Train/8/00008_00008_00012.png
39,38,6,5,34,33,8,Train/8/00008_00008_00013.png
39,39,5,5,34,34,8,Train/8/00008_00008_00014.png
40,40,5,5,35,35,8,Train/8/00008_00008_00015.png
40,41,5,6,35,36,8,Train/8/00008_00008_00016.png
42,43,5,6,37,38,8,Train/8/00008_00008_00017.png
43,43,6,6,38,38,8,Train/8/00008_00008_00018.png
44,44,6,6,39,39,8,Train/8/00008_00008_00019.png
44,44,6,6,39,39,8,Train/8/00008_00008_00020.png
46,45,6,5,41,40,8,Train/8/00008_00008_00021.png
47,46,6,5,42,41,8,Train/8/00008_00008_00022.png
48,48,5,5,43,43,8,Train/8/00008_00008_00023.png
51,51,6,6,46,46,8,Train/8/00008_00008_00024.png
53,53,6,6,48,48,8,Train/8/00008_00008_00025.png
54,54,5,5,49,49,8,Train/8/00008_00008_00026.png
56,56,5,5,51,51,8,Train/8/00008_00008_00027.png
58,59,5,6,53,54,8,Train/8/00008_00008_00028.png
33,32,6,5,28,27,8,Train/8/00008_00009_00000.png
34,33,6,5,28,27,8,Train/8/00008_00009_00001.png
33,34,5,6,27,28,8,Train/8/00008_00009_00002.png
34,33,6,5,28,27,8,Train/8/00008_00009_00003.png
33,34,5,6,27,28,8,Train/8/00008_00009_00004.png
34,33,6,5,29,28,8,Train/8/00008_00009_00005.png
34,33,6,5,29,28,8,Train/8/00008_00009_00006.png
34,34,5,5,29,29,8,Train/8/00008_00009_00007.png
35,35,5,5,30,30,8,Train/8/00008_00009_00008.png
36,36,6,6,31,31,8,Train/8/00008_00009_00009.png
36,35,6,5,31,30,8,Train/8/00008_00009_00010.png
36,37,5,6,31,32,8,Train/8/00008_00009_00011.png
36,36,5,5,31,31,8,Train/8/00008_00009_00012.png
37,37,5,5,32,32,8,Train/8/00008_00009_00013.png
39,38,6,5,34,33,8,Train/8/00008_00009_00014.png
39,39,5,5,34,34,8,Train/8/00008_00009_00015.png
39,39,5,5,34,34,8,Train/8/00008_00009_00016.png
40,40,5,5,35,35,8,Train/8/00008_00009_00017.png
42,42,6,6,37,37,8,Train/8/00008_00009_00018.png
43,42,6,5,38,37,8,Train/8/00008_00009_00019.png
43,43,5,5,38,38,8,Train/8/00008_00009_00020.png
44,44,5,5,39,39,8,Train/8/00008_00009_00021.png
45,46,5,6,40,41,8,Train/8/00008_00009_00022.png
46,45,6,5,41,40,8,Train/8/00008_00009_00023.png
47,47,5,5,42,42,8,Train/8/00008_00009_00024.png
49,49,6,6,44,44,8,Train/8/00008_00009_00025.png
49,50,5,6,44,45,8,Train/8/00008_00009_00026.png
51,52,5,6,46,47,8,Train/8/00008_00009_00027.png
53,54,5,6,48,49,8,Train/8/00008_00009_00028.png
55,55,5,5,50,50,8,Train/8/00008_00009_00029.png
30,30,6,6,25,25,8,Train/8/00008_00010_00000.png
31,31,6,6,26,26,8,Train/8/00008_00010_00001.png
30,31,5,6,25,26,8,Train/8/00008_00010_00002.png
31,30,6,5,26,25,8,Train/8/00008_00010_00003.png
32,31,6,5,27,26,8,Train/8/00008_00010_00004.png
32,33,5,6,27,28,8,Train/8/00008_00010_00005.png
34,33,6,5,29,28,8,Train/8/00008_00010_00006.png
33,33,5,5,28,28,8,Train/8/00008_00010_00007.png
34,34,5,5,29,29,8,Train/8/00008_00010_00008.png
35,36,5,6,30,31,8,Train/8/00008_00010_00009.png
37,36,6,5,32,31,8,Train/8/00008_00010_00010.png
37,38,6,6,32,33,8,Train/8/00008_00010_00011.png
39,39,6,6,34,34,8,Train/8/00008_00010_00012.png
38,37,6,5,33,32,8,Train/8/00008_00010_00013.png
39,38,6,5,34,33,8,Train/8/00008_00010_00014.png
41,42,5,6,36,37,8,Train/8/00008_00010_00015.png
42,41,6,5,37,36,8,Train/8/00008_00010_00016.png
42,42,5,5,37,37,8,Train/8/00008_00010_00017.png
44,44,5,5,39,39,8,Train/8/00008_00010_00018.png
44,44,5,5,39,39,8,Train/8/00008_00010_00019.png
46,46,5,5,41,41,8,Train/8/00008_00010_00020.png
50,50,6,6,45,45,8,Train/8/00008_00010_00021.png
50,51,5,6,45,46,8,Train/8/00008_00010_00022.png
52,52,5,5,47,47,8,Train/8/00008_00010_00023.png
55,54,6,5,50,49,8,Train/8/00008_00010_00024.png
56,57,5,6,51,52,8,Train/8/00008_00010_00025.png
59,58,6,5,54,53,8,Train/8/00008_00010_00026.png
30,31,5,6,25,26,8,Train/8/00008_00011_00000.png
32,32,6,6,27,27,8,Train/8/00008_00011_00001.png
33,33,6,6,28,28,8,Train/8/00008_00011_00002.png
33,33,6,6,28,28,8,Train/8/00008_00011_00003.png
33,33,6,6,28,28,8,Train/8/00008_00011_00004.png
33,34,5,6,28,29,8,Train/8/00008_00011_00005.png
35,35,6,6,30,30,8,Train/8/00008_00011_00006.png
36,35,6,5,31,30,8,Train/8/00008_00011_00007.png
36,36,5,5,31,31,8,Train/8/00008_00011_00008.png
37,38,6,6,32,33,8,Train/8/00008_00011_00009.png
37,38,5,6,32,33,8,Train/8/00008_00011_00010.png
40,39,6,5,35,34,8,Train/8/00008_00011_00011.png
40,40,6,6,35,35,8,Train/8/00008_00011_00012.png
40,40,6,6,35,35,8,Train/8/00008_00011_00013.png
43,41,6,5,38,36,8,Train/8/00008_00011_00014.png
43,43,6,6,38,38,8,Train/8/00008_00011_00015.png
43,43,6,6,38,38,8,Train/8/00008_00011_00016.png
44,44,5,5,39,39,8,Train/8/00008_00011_00017.png
44,44,5,5,39,39,8,Train/8/00008_00011_00018.png
46,45,6,5,41,40,8,Train/8/00008_00011_00019.png
49,50,5,6,44,45,8,Train/8/00008_00011_00020.png
52,51,6,5,47,46,8,Train/8/00008_00011_00021.png
54,53,6,5,49,48,8,Train/8/00008_00011_00022.png
58,57,6,5,53,52,8,Train/8/00008_00011_00023.png
60,59,6,5,55,54,8,Train/8/00008_00011_00024.png
32,32,6,5,27,27,8,Train/8/00008_00012_00000.png
33,34,6,6,28,29,8,Train/8/00008_00012_00001.png
32,34,5,6,27,29,8,Train/8/00008_00012_00002.png
34,34,6,5,29,29,8,Train/8/00008_00012_00003.png
34,35,5,6,29,30,8,Train/8/00008_00012_00004.png
36,35,6,5,31,30,8,Train/8/00008_00012_00005.png
36,36,5,5,31,31,8,Train/8/00008_00012_00006.png
36,36,5,5,31,31,8,Train/8/00008_00012_00007.png
37,37,5,5,32,32,8,Train/8/00008_00012_00008.png
38,38,5,5,33,33,8,Train/8/00008_00012_00009.png
40,41,5,6,35,36,8,Train/8/00008_00012_00010.png
40,39,6,5,35,34,8,Train/8/00008_00012_00011.png
41,41,5,5,36,36,8,Train/8/00008_00012_00012.png
42,42,5,5,37,37,8,Train/8/00008_00012_00013.png
43,44,5,6,38,39,8,Train/8/00008_00012_00014.png
45,45,5,5,40,40,8,Train/8/00008_00012_00015.png
47,46,6,5,42,41,8,Train/8/00008_00012_00016.png
49,48,6,5,44,43,8,Train/8/00008_00012_00017.png
50,50,5,5,45,45,8,Train/8/00008_00012_00018.png
52,52,5,5,47,47,8,Train/8/00008_00012_00019.png
54,54,5,5,49,49,8,Train/8/00008_00012_00020.png
57,57,6,6,52,52,8,Train/8/00008_00012_00021.png
58,58,5,5,53,53,8,Train/8/00008_00012_00022.png
31,32,5,6,26,27,8,Train/8/00008_00013_00000.png
32,32,6,6,27,27,8,Train/8/00008_00013_00001.png
33,33,6,6,28,28,8,Train/8/00008_00013_00002.png
33,33,5,5,28,28,8,Train/8/00008_00013_00003.png
34,35,5,6,29,30,8,Train/8/00008_00013_00004.png
35,35,5,5,30,30,8,Train/8/00008_00013_00005.png
36,37,5,6,31,32,8,Train/8/00008_00013_00006.png
38,37,6,5,33,32,8,Train/8/00008_00013_00007.png
38,38,6,6,33,33,8,Train/8/00008_00013_00008.png
38,39,5,5,33,34,8,Train/8/00008_00013_00009.png
40,40,5,5,35,35,8,Train/8/00008_00013_00010.png
43,43,6,6,38,38,8,Train/8/00008_00013_00011.png
