f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,ClassId,Path
52892.0,55876.0,60288.0,61800.0,64600.0,63268.0,58152.0,54784.0,60712.0,74880.0,86332.0,94752.0,98248.0,85524.0,72360.0,80636.0,94464.0,97352.0,91272.0,87760.0,93468.0,99848.0,99696.0,98232.0,92616.0,88364.0,89000.0,97620.0,105768.0,97548.0,88912.0,87600.0,79040.0,64804.0,57504.0,56332.0,52332.0,43252.0,41260.0,47588.0,2,Test/06880.png
117108.0,64644.0,64328.0,60280.0,107104.0,95300.0,70288.0,71016.0,71940.0,67380.0,75472.0,86928.0,90004.0,91136.0,81932.0,73000.0,78348.0,83132.0,87840.0,88728.0,89580.0,88324.0,91172.0,89732.0,85408.0,81840.0,84304.0,81820.0,76996.0,69716.0,61744.0,60544.0,60976.0,60916.0,75636.0,71340.0,90124.0,99056.0,93160.0,88956.0,1,Test/06886.png
22276.0,24464.0,29196.0,32848.0,34212.0,36832.0,31696.0,22384.0,20048.0,18860.0,20436.0,25140.0,23832.0,25488.0,24040.0,19112.0,18368.0,19040.0,20044.0,19700.0,19024.0,19656.0,19760.0,19400.0,19228.0,18420.0,17836.0,18096.0,18788.0,18356.0,16864.0,14372.0,11932.0,12440.0,14392.0,15400.0,15164.0,14968.0,15484.0,16368.0,4,Test/06896.png
73832.0,73440.0,70212.0,74144.0,81312.0,86908.0,91476.0,105868.0,112436.0,101340.0,98948.0,103088.0,121576.0,136224.0,145672.0,147204.0,139944.0,140680.0,149912.0,157280.0,155604.0,155696.0,156704.0,151684.0,147060.0,141748.0,151072.0,153872.0,148812.0,139912.0,123492.0,107696.0,97880.0,101092.0,108216.0,121616.0,134064.0,139440.0,141772.0,140804.0,1,Test/06903.png
20368.0,20828.0,20908.0,21080.0,21352.0,22008.0,25196.0,25240.0,24600.0,25240.0,29896.0,37240.0,42512.0,45668.0,41352.0,37104.0,41036.0,45244.0,44400.0,42872.0,44824.0,46932.0,45976.0,43572.0,39572.0,37476.0,42976.0,46164.0,41956.0,37168.0,31564.0,28216.0,26944.0,25516.0,24628.0,21408.0,20104.0,20064.0,20028.0,20660.0,2,Test/06905.png
88092.0,102604.0,114676.0,121084.0,126104.0,133292.0,140700.0,142492.0,148216.0,153936.0,155840.0,151536.0,141628.0,134600.0,134488.0,138964.0,139448.0,130808.0,116372.0,106516.0,110584.0,113136.0,114892.0,111348.0,107164.0,107160.0,104752.0,108744.0,108820.0,97772.0,80852.0,69272.0,71048.0,80964.0,76712.0,72328.0,67500.0,64056.0,63032.0,62448.0,4,Test/06906.png
252156.0,249172.0,243436.0,234704.0,221576.0,203860.0,190756.0,178660.0,165968.0,153540.0,142264.0,131364.0,124592.0,120508.0,116348.0,110244.0,101168.0,85944.0,67164.0,53472.0,48880.0,47756.0,40652.0,34268.0,29580.0,28064.0,27860.0,27856.0,29092.0,30796.0,31604.0,32588.0,34496.0,36472.0,35392.0,35632.0,34880.0,34016.0,33132.0,32520.0,3,Test/06914.png
37892.0,39036.0,36664.0,33060.0,31848.0,31804.0,31856.0,30608.0,30084.0,31596.0,31504.0,32708.0,35004.0,37480.0,39208.0,37964.0,36732.0,35728.0,36112.0,37844.0,37136.0,36996.0,36408.0,35196.0,33660.0,31788.0,34264.0,34916.0,33184.0,30432.0,27004.0,26948.0,28868.0,30604.0,31088.0,31072.0,31088.0,30652.0,30320.0,30528.0,1,Test/06919.png
42040.0,40492.0,37140.0,33596.0,31196.0,29336.0,25580.0,23272.0,23776.0,25832.0,27368.0,26632.0,28820.0,34724.0,39948.0,40732.0,37788.0,39220.0,43436.0,42920.0,40772.0,40660.0,42324.0,40300.0,37036.0,38240.0,43032.0,47108.0,46064.0,42816.0,42704.0,41704.0,37576.0,32140.0,33020.0,37776.0,40332.0,39572.0,36788.0,34640.0,2,Test/06926.png
54964.0,56888.0,52920.0,56088.0,60796.0,57364.0,55916.0,54936.0,51008.0,51824.0,58176.0,74332.0,85676.0,90812.0,87908.0,75280.0,79976.0,88176.0,87504.0,83108.0,84848.0,89556.0,90372.0,86628.0,75372.0,68240.0,81332.0,83024.0,75200.0,63948.0,48992.0,44172.0,43100.0,41680.0,37196.0,31492.0,30928.0,30524.0,32560.0,34304.0,2,Test/06928.png
9572.0,10044.0,9656.0,8816.0,9456.0,11856.0,13988.0,14492.0,13432.0,15224.0,16584.0,13856.0,14480.0,14688.0,13564.0,11896.0,13012.0,15452.0,17360.0,19396.0,21592.0,21096.0,19064.0,18532.0,18092.0,20444.0,16600.0,15216.0,16180.0,14128.0,12832.0,12356.0,10976.0,9952.0,11004.0,11288.0,11116.0,11192.0,11736.0,11368.0,4,Test/06935.png
57288.0,59636.0,59988.0,60020.0,58928.0,64296.0,64612.0,62812.0,61684.0,64476.0,73160.0,77412.0,82236.0,83336.0,75176.0,72536.0,77032.0,79744.0,81296.0,80168.0,79104.0,80396.0,79916.0,76848.0,69688.0,70084.0,78320.0,79592.0,76504.0,70888.0,62204.0,58776.0,59260.0,59876.0,61712.0,55624.0,52820.0,53396.0,55300.0,55852.0,1,Test/06936.png
64796.0,62480.0,51376.0,33352.0,27288.0,26172.0,27664.0,34896.0,37536.0,36696.0,36504.0,46260.0,60656.0,71300.0,79000.0,71812.0,61944.0,72468.0,79516.0,76956.0,75352.0,80028.0,82232.0,80508.0,73352.0,63260.0,67680.0,78832.0,73360.0,64312.0,48556.0,35360.0,34664.0,34076.0,32688.0,26584.0,24576.0,25260.0,25984.0,25964.0,2,Test/06945.png
99480.0,97160.0,70536.0,51240.0,75252.0,134800.0,171180.0,169708.0,167192.0,165540.0,164888.0,167912.0,176180.0,182116.0,182468.0,178524.0,170780.0,166472.0,168340.0,169068.0,166344.0,163376.0,155636.0,153468.0,154888.0,154156.0,160376.0,176584.0,181608.0,183292.0,182280.0,178716.0,176608.0,178200.0,180196.0,170504.0,156696.0,150312.0,154752.0,161092.0,0,Test/06946.png
125836.0,149436.0,217308.0,222132.0,166344.0,86360.0,81008.0,80116.0,77768.0,87780.0,104096.0,110940.0,114464.0,111480.0,104460.0,102720.0,106952.0,109932.0,106036.0,101488.0,102640.0,106632.0,103128.0,97336.0,91444.0,95060.0,102128.0,101076.0,95700.0,86260.0,73396.0,69080.0,67880.0,70600.0,71484.0,62696.0,58952.0,59596.0,57748.0,59848.0,3,Test/06957.png
85216.0,84388.0,77612.0,77284.0,82004.0,93524.0,107400.0,105548.0,93552.0,90436.0,105740.0,125376.0,137772.0,145328.0,141792.0,136204.0,143084.0,149100.0,154000.0,152216.0,150536.0,153192.0,149628.0,141832.0,138332.0,144208.0,150652.0,144040.0,134476.0,120548.0,106008.0,95444.0,97424.0,105600.0,117624.0,129768.0,134208.0,135128.0,135756.0,133872.0,1,Test/06973.png
25260.0,23872.0,23772.0,23480.0,23136.0,23836.0,23940.0,25372.0,26236.0,24012.0,23136.0,24472.0,28604.0,31460.0,31828.0,31208.0,28488.0,32284.0,32268.0,30756.0,31880.0,33844.0,33112.0,30784.0,27208.0,28616.0,30688.0,29668.0,26336.0,21472.0,21196.0,22824.0,24464.0,23748.0,27500.0,30824.0,33316.0,31060.0,28468.0,29056.0,2,Test/06988.png
67952.0,82212.0,86208.0,96472.0,91216.0,106084.0,87572.0,60068.0,49136.0,44184.0,47896.0,52948.0,54436.0,55004.0,51424.0,51944.0,57796.0,59320.0,57200.0,56456.0,58028.0,58736.0,56336.0,52788.0,52440.0,58016.0,61316.0,59692.0,57020.0,53168.0,54472.0,56056.0,59180.0,62800.0,64336.0,85052.0,88544.0,79620.0,73100.0,64192.0,1,Test/06989.png
48544.0,48320.0,47752.0,47104.0,47464.0,49848.0,53164.0,52164.0,51836.0,51032.0,57844.0,66736.0,72324.0,74280.0,70348.0,63644.0,63756.0,67256.0,70240.0,71276.0,69800.0,69308.0,70752.0,71064.0,67056.0,60924.0,63200.0,70616.0,70808.0,66808.0,60648.0,51148.0,47404.0,47604.0,47936.0,49384.0,45352.0,43904.0,43936.0,44404.0,1,Test/07004.png
120484.0,121252.0,121888.0,114280.0,102148.0,94344.0,97548.0,109580.0,109096.0,104876.0,109588.0,122008.0,132200.0,141012.0,152176.0,154948.0,146412.0,152184.0,159104.0,159328.0,159212.0,159852.0,156516.0,155860.0,156228.0,154028.0,155728.0,153964.0,146156.0,135760.0,125724.0,112452.0,118852.0,137688.0,148972.0,148460.0,143900.0,142400.0,142224.0,141592.0,1,Test/07009.png
198964.0,196840.0,192764.0,188276.0,185748.0,193516.0,197088.0,200752.0,204120.0,203160.0,189016.0,146812.0,131168.0,136904.0,143872.0,158544.0,171340.0,158436.0,147088.0,161588.0,167520.0,184728.0,187532.0,181988.0,180488.0,176944.0,186888.0,190488.0,178180.0,149800.0,114684.0,112120.0,118044.0,124980.0,129112.0,117152.0,101508.0,95532.0,95440.0,94088.0,4,Test/07013.png
17724.0,17412.0,16028.0,14960.0,13692.0,12760.0,12092.0,11556.0,11656.0,12012.0,11816.0,12232.0,13260.0,15452.0,17736.0,18284.0,16892.0,15776.0,17360.0,18048.0,18644.0,18616.0,18180.0,17480.0,16508.0,16544.0,17232.0,17232.0,16292.0,14108.0,12584.0,12572.0,13472.0,13124.0,14680.0,18212.0,25428.0,42732.0,72012.0,99028.0,4,Test/07017.png
23136.0,24092.0,24164.0,24292.0,25728.0,29812.0,32792.0,33228.0,33752.0,35520.0,43680.0,51164.0,55796.0,59500.0,56108.0,46472.0,48344.0,54108.0,56840.0,57928.0,59316.0,59988.0,58892.0,57736.0,53748.0,49612.0,51268.0,55660.0,55628.0,50368.0,40364.0,32376.0,32720.0,31500.0,32048.0,28080.0,23820.0,24408.0,25704.0,25532.0,4,Test/07021.png
28144.0,31764.0,35240.0,34024.0,31548.0,33376.0,36528.0,35296.0,33840.0,32928.0,31540.0,35504.0,37584.0,39180.0,36200.0,34760.0,37544.0,40912.0,43220.0,42100.0,41408.0,39468.0,37452.0,37520.0,36204.0,32928.0,32396.0,32456.0,31684.0,28420.0,25276.0,23428.0,24900.0,26064.0,26012.0,25104.0,22748.0,22692.0,22940.0,22600.0,4,Test/07032.png
251632.0,246216.0,240032.0,235328.0,232116.0,222092.0,209920.0,195780.0,174784.0,149152.0,127640.0,113476.0,105132.0,99824.0,95376.0,90904.0,87076.0,82852.0,74288.0,61424.0,49204.0,44940.0,40440.0,33748.0,29396.0,27828.0,27596.0,27576.0,27112.0,26480.0,26716.0,27928.0,29604.0,31020.0,31756.0,32164.0,34304.0,32832.0,31256.0,30868.0,3,Test/07040.png
185992.0,182612.0,177952.0,173016.0,163904.0,156128.0,148408.0,138128.0,121396.0,106516.0,92348.0,80188.0,71512.0,67172.0,62224.0,58164.0,57608.0,56584.0,55080.0,48624.0,40880.0,38444.0,39992.0,37612.0,35932.0,37684.0,42168.0,42796.0,40024.0,48276.0,67784.0,62672.0,53956.0,75556.0,101072.0,114116.0,117016.0,117852.0,113136.0,105528.0,3,Test/07047.png
35524.0,37864.0,35528.0,32300.0,31240.0,29836.0,29904.0,29708.0,29512.0,29644.0,28992.0,30432.0,33804.0,35556.0,36860.0,34500.0,34320.0,40024.0,42084.0,41392.0,43948.0,47564.0,49904.0,49344.0,47868.0,49468.0,54280.0,55428.0,52632.0,47980.0,39416.0,35056.0,34404.0,36268.0,38460.0,32248.0,35384.0,38380.0,37600.0,40636.0,2,Test/07067.png
34096.0,34040.0,33160.0,34732.0,44988.0,51584.0,56716.0,59036.0,54108.0,43904.0,37992.0,37288.0,34312.0,32092.0,29844.0,27792.0,26604.0,27400.0,29200.0,31164.0,32072.0,32760.0,33180.0,33424.0,34004.0,35016.0,36164.0,35796.0,30464.0,27464.0,26804.0,27560.0,27100.0,28208.0,29452.0,30608.0,32760.0,32664.0,31668.0,30744.0,3,Test/07069.png
103144.0,103080.0,103092.0,102504.0,101368.0,102560.0,100856.0,98364.0,100196.0,106228.0,100936.0,96132.0,98676.0,107252.0,116932.0,121912.0,119708.0,115892.0,114604.0,116764.0,117036.0,114020.0,114156.0,115400.0,113780.0,111160.0,117952.0,132784.0,143112.0,139264.0,130112.0,127676.0,130396.0,135404.0,145284.0,176944.0,213600.0,226648.0,223520.0,221748.0,3,Test/07071.png
72300.0,74116.0,74616.0,72732.0,70296.0,68764.0,65960.0,62064.0,59092.0,53956.0,50448.0,49748.0,49532.0,50140.0,51796.0,52944.0,50060.0,48616.0,46324.0,43120.0,41984.0,40932.0,40620.0,40480.0,38660.0,35384.0,30752.0,25600.0,21816.0,18680.0,17252.0,17264.0,16396.0,16108.0,15948.0,15520.0,15744.0,15812.0,15788.0,15860.0,4,Test/07083.png
104484.0,104356.0,102600.0,99532.0,94204.0,86240.0,78184.0,74768.0,73560.0,70784.0,68324.0,62840.0,57824.0,54064.0,44924.0,39080.0,40804.0,40384.0,40640.0,38604.0,37896.0,38780.0,39684.0,38752.0,38464.0,38532.0,37520.0,37588.0,40436.0,41884.0,39884.0,35364.0,34416.0,35944.0,40984.0,42304.0,40268.0,37816.0,35456.0,36228.0,4,Test/07093.png
38724.0,37696.0,37884.0,39728.0,40328.0,40980.0,43584.0,48992.0,51836.0,48780.0,49592.0,56904.0,68352.0,73088.0,77144.0,73296.0,72572.0,74312.0,75668.0,74432.0,72744.0,73568.0,75764.0,75092.0,71700.0,74084.0,79684.0,80836.0,76748.0,70444.0,67252.0,66372.0,66948.0,70464.0,75500.0,84948.0,99896.0,106560.0,113388.0,121208.0,3,Test/07101.png
49464.0,50360.0,46288.0,46324.0,46016.0,45240.0,50312.0,60600.0,65380.0,71380.0,77064.0,75496.0,81132.0,86932.0,91856.0,77356.0,62160.0,64904.0,72604.0,80816.0,80400.0,80680.0,85516.0,84816.0,80928.0,79556.0,97116.0,100080.0,96228.0,98304.0,92948.0,83312.0,87084.0,111672.0,109284.0,91996.0,82304.0,80392.0,78732.0,77916.0,4,Test/07103.png
173628.0,173744.0,175344.0,179344.0,184340.0,179568.0,161484.0,146052.0,142180.0,141480.0,143292.0,146828.0,146824.0,143536.0,144664.0,140600.0,147300.0,155896.0,158320.0,154388.0,149388.0,148004.0,150240.0,154316.0,159956.0,163280.0,167868.0,164208.0,156140.0,151804.0,143288.0,127216.0,111080.0,100844.0,92444.0,82396.0,74696.0,71000.0,69464.0,69500.0,1,Test/07105.png
13420.0,13396.0,13376.0,13200.0,13052.0,12656.0,12688.0,13728.0,14368.0,14852.0,15376.0,15588.0,15160.0,15484.0,16780.0,18668.0,19148.0,18672.0,18268.0,18188.0,18508.0,18736.0,18388.0,18680.0,18848.0,18132.0,18404.0,18888.0,18556.0,16900.0,17792.0,21824.0,28476.0,34572.0,43200.0,53312.0,63020.0,69736.0,73168.0,73952.0,3,Test/07110.png
240568.0,241356.0,241344.0,240588.0,240492.0,240532.0,229284.0,216504.0,212676.0,223352.0,230748.0,227320.0,230844.0,238816.0,220472.0,180972.0,179960.0,182032.0,187804.0,186068.0,183696.0,183860.0,186276.0,186652.0,184676.0,181504.0,190204.0,216016.0,219384.0,205176.0,203432.0,199924.0,190264.0,172792.0,216496.0,242596.0,239704.0,253128.0,256396.0,253208.0,1,Test/07114.png
37456.0,36608.0,35744.0,35932.0,37236.0,37520.0,37456.0,40372.0,46092.0,48372.0,45208.0,46008.0,51732.0,63624.0,72048.0,74560.0,69516.0,70080.0,74048.0,75704.0,74532.0,74500.0,76832.0,77288.0,73744.0,70644.0,78528.0,84260.0,79660.0,72780.0,65176.0,62456.0,63612.0,66248.0,69108.0,73728.0,81564.0,86960.0,91276.0,96704.0,3,Test/07119.png
70824.0,95564.0,102124.0,82408.0,72724.0,66436.0,65476.0,71268.0,81296.0,90880.0,95248.0,101296.0,100400.0,89912.0,84808.0,91256.0,98492.0,101936.0,104260.0,106964.0,106792.0,104476.0,102948.0,96212.0,85452.0,83800.0,94640.0,104552.0,96728.0,89984.0,85952.0,76112.0,61532.0,58700.0,64620.0,69568.0,69308.0,71588.0,92828.0,113000.0,1,Test/07124.png
58452.0,47884.0,36620.0,32300.0,36620.0,44968.0,46716.0,42480.0,43484.0,42144.0,40160.0,39820.0,43976.0,47084.0,48216.0,46876.0,42272.0,42192.0,42460.0,41840.0,43036.0,42908.0,43420.0,44172.0,42956.0,40556.0,41444.0,45332.0,46216.0,48096.0,49040.0,48816.0,48124.0,52644.0,59244.0,62756.0,54900.0,45392.0,41920.0,44088.0,1,Test/07127.png
128440.0,159444.0,188800.0,222824.0,241204.0,225080.0,208072.0,197168.0,189052.0,186460.0,186192.0,177832.0,170200.0,160660.0,148540.0,139236.0,137944.0,136756.0,136080.0,133556.0,132184.0,132220.0,134192.0,97672.0,78244.0,72988.0,63200.0,63260.0,68976.0,69856.0,74884.0,85288.0,99916.0,145280.0,122236.0,71784.0,87300.0,140060.0,191256.0,173484.0,1,Test/07139.png
261120.0,261120.0,261120.0,261120.0,261052.0,259916.0,256168.0,249908.0,239972.0,225224.0,203468.0,186444.0,176180.0,170984.0,168376.0,169160.0,166192.0,160312.0,154840.0,152952.0,153232.0,149684.0,150596.0,151960.0,149428.0,149784.0,140788.0,131464.0,117788.0,97668.0,84188.0,75640.0,70444.0,69012.0,70240.0,66760.0,59340.0,52628.0,48856.0,48344.0,4,Test/07141.png
46728.0,45036.0,42552.0,41652.0,40964.0,41212.0,40448.0,41412.0,46068.0,48836.0,47024.0,47476.0,52284.0,59772.0,65312.0,64096.0,61888.0,61644.0,61172.0,59772.0,58232.0,56016.0,54160.0,53616.0,51632.0,53000.0,53204.0,50096.0,43980.0,36628.0,34988.0,35864.0,32744.0,29420.0,28668.0,28732.0,28536.0,28344.0,28544.0,27948.0,3,Test/07145.png
33120.0,33672.0,33600.0,32628.0,32128.0,31540.0,31216.0,32136.0,32916.0,35428.0,38876.0,41032.0,41164.0,46012.0,58100.0,68888.0,71320.0,68336.0,66072.0,70684.0,72556.0,71528.0,76788.0,76720.0,72788.0,67908.0,71716.0,72920.0,67760.0,54588.0,47864.0,45456.0,44476.0,38304.0,36148.0,36220.0,36636.0,35948.0,35644.0,35560.0,2,Test/07153.png
100712.0,100628.0,99804.0,98500.0,98156.0,98588.0,98604.0,98652.0,101312.0,105852.0,107576.0,105812.0,103260.0,112208.0,122580.0,128260.0,125344.0,121616.0,119772.0,119584.0,116680.0,115544.0,115596.0,115996.0,115492.0,120004.0,125136.0,126940.0,119984.0,109624.0,108276.0,122600.0,153696.0,192060.0,217588.0,227256.0,232168.0,223900.0,210608.0,200652.0,3,Test/07154.png
23600.0,23612.0,23828.0,23584.0,24204.0,25476.0,28396.0,27972.0,26296.0,25068.0,27648.0,32748.0,35396.0,36384.0,31656.0,28528.0,31916.0,34248.0,32484.0,31392.0,32160.0,32828.0,32356.0,30512.0,28468.0,30248.0,31844.0,30612.0,27868.0,24272.0,22000.0,19812.0,20336.0,22228.0,20160.0,20048.0,20820.0,20800.0,20964.0,20728.0,2,Test/07161.png
32852.0,33500.0,33680.0,34692.0,37112.0,39636.0,42948.0,41992.0,41804.0,38488.0,42192.0,44944.0,44608.0,44084.0,37748.0,38396.0,44540.0,45808.0,44696.0,43996.0,43180.0,45284.0,41196.0,39184.0,38020.0,37176.0,37472.0,38168.0,37012.0,32948.0,29624.0,27096.0,24736.0,23908.0,26036.0,25664.0,23904.0,24952.0,26328.0,26228.0,4,Test/07173.png
63916.0,96384.0,104304.0,105644.0,99676.0,85288.0,71800.0,66488.0,76136.0,91268.0,91184.0,86484.0,83540.0,83868.0,83764.0,80400.0,105224.0,109672.0,90628.0,92024.0,107904.0,111036.0,103328.0,90748.0,78988.0,79764.0,86880.0,86404.0,80560.0,72568.0,66000.0,64404.0,63388.0,63676.0,62576.0,61252.0,64756.0,64240.0,64184.0,70416.0,2,Test/07179.png
66744.0,65400.0,65544.0,67312.0,68552.0,63632.0,64156.0,65292.0,65752.0,66496.0,68980.0,70416.0,71336.0,75272.0,83480.0,88868.0,86788.0,83052.0,82984.0,87856.0,87316.0,87864.0,88000.0,86128.0,82900.0,84256.0,84724.0,79468.0,72340.0,68916.0,69120.0,66156.0,63744.0,63576.0,65396.0,66076.0,65944.0,66172.0,68380.0,71680.0,4,Test/07184.png
75308.0,60560.0,57736.0,70668.0,80720.0,74540.0,66088.0,46456.0,33796.0,30324.0,31020.0,30620.0,29292.0,33668.0,31584.0,29868.0,27512.0,27144.0,29596.0,30124.0,30016.0,29864.0,29692.0,29144.0,28008.0,27056.0,28036.0,28052.0,26416.0,23868.0,22420.0,22648.0,23300.0,21644.0,21756.0,21160.0,20928.0,20624.0,20116.0,20584.0,4,Test/07186.png
70480.0,70308.0,76440.0,86116.0,90036.0,91984.0,97172.0,97856.0,94664.0,90708.0,88640.0,94984.0,100012.0,105388.0,108716.0,105076.0,104476.0,103996.0,103484.0,111916.0,118724.0,120320.0,118996.0,116444.0,115352.0,113356.0,111220.0,109544.0,108868.0,103632.0,92692.0,81692.0,73396.0,76412.0,79860.0,82120.0,81868.0,76392.0,71424.0,69008.0,4,Test/07195.png
54572.0,52300.0,47600.0,41816.0,36552.0,32944.0,30916.0,30456.0,31384.0,31732.0,30384.0,30080.0,35072.0,38496.0,38440.0,35348.0,32108.0,34612.0,35996.0,35440.0,35456.0,36100.0,34632.0,32328.0,29104.0,30268.0,31820.0,30472.0,28128.0,24132.0,23616.0,25552.0,27904.0,29428.0,32340.0,33744.0,32896.0,30308.0,27900.0,27620.0,2,Test/07202.png
246876.0,246388.0,245920.0,245620.0,244768.0,242300.0,241480.0,241588.0,236784.0,221560.0,207416.0,201348.0,206252.0,211820.0,216864.0,216788.0,195304.0,194192.0,198440.0,199628.0,193724.0,200076.0,206536.0,208208.0,206052.0,194288.0,193384.0,205236.0,214280.0,214128.0,207056.0,197200.0,197936.0,202764.0,203624.0,200436.0,200600.0,197580.0,195412.0,195128.0,2,Test/07208.png
66756.0,65220.0,66736.0,68996.0,69600.0,69192.0,68504.0,71044.0,74376.0,76456.0,76080.0,73816.0,75308.0,84696.0,94516.0,100308.0,100728.0,93052.0,103328.0,112048.0,109540.0,101504.0,102520.0,103976.0,101156.0,91824.0,86884.0,91852.0,97192.0,92052.0,82316.0,73172.0,68380.0,67500.0,65076.0,62516.0,61616.0,61816.0,62556.0,63940.0,2,Test/07210.png
76864.0,75592.0,69256.0,68356.0,71572.0,76964.0,80500.0,81400.0,88356.0,92000.0,93532.0,95816.0,98772.0,102624.0,108732.0,105076.0,92808.0,90908.0,103128.0,104596.0,99120.0,102172.0,108016.0,109880.0,110868.0,112384.0,113600.0,113992.0,110016.0,99304.0,87468.0,82660.0,82040.0,81976.0,82720.0,83104.0,81344.0,77764.0,73368.0,70564.0,2,Test/07211.png
196212.0,196760.0,196064.0,194668.0,194452.0,191156.0,182276.0,173460.0,165592.0,157420.0,151764.0,146588.0,138248.0,128968.0,117824.0,97792.0,83436.0,81108.0,77124.0,71480.0,64812.0,63392.0,62504.0,61708.0,61636.0,62756.0,67280.0,72508.0,73332.0,72656.0,71352.0,70052.0,71612.0,73272.0,74388.0,76084.0,74672.0,71384.0,65952.0,67660.0,3,Test/07216.png
183564.0,193156.0,189640.0,177196.0,174044.0,167480.0,151224.0,124120.0,104008.0,92032.0,86128.0,80208.0,70184.0,60020.0,63456.0,62752.0,59232.0,60060.0,64668.0,55756.0,47412.0,53916.0,52060.0,48136.0,50040.0,50076.0,48920.0,46776.0,46808.0,49200.0,51160.0,51896.0,51416.0,50776.0,47992.0,47808.0,52664.0,54972.0,53464.0,56820.0,2,Test/07222.png
54492.0,51328.0,47008.0,43204.0,38864.0,33052.0,31476.0,31060.0,32020.0,32484.0,31180.0,28936.0,28968.0,32388.0,35104.0,35272.0,33784.0,31916.0,33648.0,33132.0,32396.0,32712.0,32524.0,32960.0,30924.0,30020.0,30764.0,31320.0,28812.0,25608.0,25044.0,26384.0,27856.0,29144.0,31284.0,33372.0,33824.0,32844.0,31780.0,31756.0,2,Test/07223.png
42544.0,44760.0,45012.0,46596.0,47120.0,49732.0,54792.0,53680.0,53056.0,53524.0,61040.0,72480.0,80600.0,82508.0,80460.0,66964.0,65868.0,72644.0,75012.0,77636.0,77720.0,76760.0,75084.0,74060.0,71652.0,68924.0,70932.0,75492.0,71216.0,65088.0,55568.0,49244.0,49080.0,48252.0,49268.0,42036.0,40644.0,42200.0,42164.0,43120.0,4,Test/07224.png
124280.0,124404.0,127668.0,132932.0,137224.0,136008.0,139280.0,140552.0,137840.0,133024.0,133104.0,140912.0,154296.0,162396.0,157732.0,151352.0,146612.0,145548.0,148148.0,153036.0,156816.0,159340.0,161332.0,159952.0,154120.0,150172.0,146764.0,149728.0,157872.0,163936.0,152824.0,137088.0,129344.0,133952.0,146280.0,150640.0,154872.0,163132.0,164728.0,155616.0,1,Test/07238.png
58616.0,51824.0,56056.0,66108.0,80368.0,79780.0,83732.0,75940.0,62188.0,81464.0,98244.0,105856.0,108072.0,88940.0,72916.0,71776.0,92148.0,97292.0,87228.0,84680.0,80940.0,82616.0,83956.0,81280.0,72916.0,66816.0,78764.0,91332.0,88460.0,86208.0,85052.0,75976.0,59560.0,56232.0,56700.0,70056.0,74748.0,84120.0,103276.0,115488.0,1,Test/07242.png
45048.0,44712.0,44172.0,43492.0,43352.0,43460.0,43648.0,43788.0,44216.0,45368.0,47768.0,51168.0,54600.0,57664.0,62812.0,65768.0,65056.0,60948.0,62484.0,67428.0,70660.0,72284.0,70828.0,65720.0,62448.0,62372.0,65388.0,70772.0,69656.0,63352.0,54724.0,55800.0,60740.0,65688.0,66716.0,68980.0,72316.0,70380.0,69096.0,68752.0,1,Test/07247.png
27316.0,26832.0,23780.0,22716.0,22308.0,24944.0,21512.0,21580.0,25920.0,25940.0,26584.0,26284.0,32620.0,37256.0,39892.0,42644.0,36568.0,33128.0,38588.0,41548.0,43440.0,43564.0,43260.0,43032.0,40540.0,38800.0,37724.0,40772.0,38592.0,35536.0,30208.0,24692.0,23932.0,23728.0,24000.0,19716.0,19508.0,19744.0,19608.0,19384.0,4,Test/07249.png
21600.0,22064.0,22664.0,22764.0,22644.0,21792.0,20804.0,20300.0,20524.0,21148.0,21828.0,20984.0,21316.0,22376.0,23768.0,24916.0,25092.0,24980.0,25692.0,25420.0,25692.0,26256.0,24940.0,25016.0,25144.0,24808.0,26216.0,27484.0,28204.0,27944.0,25972.0,25084.0,25400.0,22856.0,21520.0,21060.0,20872.0,21844.0,22292.0,22320.0,3,Test/07250.png
11012.0,11164.0,11224.0,11296.0,11544.0,11592.0,12096.0,12788.0,13140.0,13184.0,13472.0,16012.0,18312.0,19724.0,20112.0,17376.0,18176.0,19648.0,20788.0,21536.0,21344.0,21428.0,20888.0,19696.0,18748.0,19880.0,19840.0,18236.0,15804.0,14000.0,14516.0,14744.0,14068.0,12964.0,12648.0,12540.0,12844.0,12940.0,12700.0,12428.0,4,Test/07253.png
46788.0,44460.0,46920.0,48848.0,47724.0,51020.0,52884.0,53804.0,55016.0,53896.0,61872.0,75524.0,86220.0,91104.0,88948.0,73128.0,77572.0,88476.0,88648.0,82940.0,83804.0,90704.0,91820.0,90732.0,79776.0,72452.0,78288.0,89248.0,84768.0,80700.0,70172.0,60660.0,50088.0,44728.0,48116.0,40448.0,30284.0,28980.0,29264.0,28608.0,2,Test/07257.png
